A2356u9t0000	status=ok	startTime=2022-03-05-06-56-09-897188	specDigest=aac3e47e3e09630ec5b03614c68d23a89aa34ab5	summary=1 tasks (1 changed, 1 ok, 0 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-06-56-09-897188.yaml
A2356u9t0001	previousId=	status=ok	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=ebf61d0584e2d198c04b9de524c271ab82eb6b2a	summary=configure on instance test_remote (type tosca.nodes.Root, status ok) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
A2356vt80000	status=ok	startTime=2022-03-05-06-57-55-139971	specDigest=6958ac6b18876e8b8644a01e62892264d34a3b8d	summary=1 tasks (1 changed, 1 ok, 0 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-06-57-55-139971.yaml
A2356vt80001	previousId=	status=ok	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=83cb6ba0f83e7c4fa84c112b42ed54b0e45ac715	summary=configure on instance test_remote (type tosca.nodes.Root, status ok) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
A235787y0000	status=error	startTime=2022-03-05-07-08-07-980925	specDigest=64b48bd883b973ed56cadebe5fa0e5f40dffe49b	summary=1 tasks (1 changed, 0 ok, 1 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-07-08-07-980925.yaml
A235787y0001	previousId=	status=error	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=e1ff788792ea3c9ccd9876ad24d6a4f78af818d9	summary=configure on instance test_remote (type tosca.nodes.Root, status error) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
A2357CJn0000	status=error	startTime=2022-03-05-07-12-19-796644	specDigest=57f6bb85a5cb75803c2d197c91b5a6e99e758ebd	summary=1 tasks (1 changed, 0 ok, 1 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-07-12-19-796644.yaml
A2357CJn0001	previousId=	status=error	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=3d7ca991fcd1b9031392e81ee3aa940f9ad9bd15	summary=configure on instance test_remote (type tosca.nodes.Root, status error) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
A2357EKe0000	status=ok	startTime=2022-03-05-07-14-20-651718	specDigest=96ead32d36d4c919e0f0f30b327c3c2eb3c9f6c5	summary=1 tasks (1 changed, 1 ok, 0 failed, 0 unknown, 0 skipped)	changelog=jobs/job2022-03-05-07-14-20-651718.yaml
A2357EKe0001	previousId=	status=ok	target=::test_remote	operation=configure	digestKeys=playbook	digestValue=e8ad1f2422165bcc4224e48e2cda2f44f22c7896	summary=configure on instance test_remote (type tosca.nodes.Root, status ok) using configurator for add: Standard.configure (unfurl.configurators.ansible.AnsibleConfigurator), priority: required, reason: add
